Accession ID	Collection date	Submission date	Location
EPI_ISL_18739965	2023-04-09	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739966	2023-04-09	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739967	2023-04-06	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739968	2023-04-05	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739969	2023-04-01	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739970	2023-04-29	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739971	2023-08-30	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739972	2023-02-25	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739973	2023-03-04	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739974	2023-03-04	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739975	2023-03-06	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18846600	2022-04-18	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846601	2022-04-25	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846602	2022-04-26	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846603	2022-04-27	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846604	2022-04-28	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846605	2022-04-29	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846606	2022-04-29	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846607	2022-04-29	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846608	2022-05-02	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846609	2022-05-02	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846610	2022-05-03	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846611	2022-05-03	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846612	2022-05-03	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846613	2022-05-03	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846614	2022-05-03	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846615	2022-05-03	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846616	2022-05-04	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846617	2022-05-04	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846618	2022-05-04	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846619	2022-05-05	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846621	2022-05-04	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846622	2022-05-05	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846623	2022-05-09	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846624	2022-05-09	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846625	2022-05-09	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846626	2022-05-09	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846627	2022-05-10	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846628	2022-05-11	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18846629	2022-05-10	2024-01-31	South America / Brazil / Rio Grande do Sul
EPI_ISL_18877651	2024-01-19	2024-02-09	South America / Brazil / Mato Grosso do Sul / Dourados
EPI_ISL_18877652	2024-01-19	2024-02-09	South America / Brazil / Mato Grosso do Sul / Dourados
EPI_ISL_18882126	2022-12-21	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882167	2023-03-06	2024-02-12	South America / Brazil / Espirito Santo
EPI_ISL_18882168	2022-12-11	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882169	2022-11-22	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882170	2022-12-15	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882171	2022-11-22	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882172	2023-06-23	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882173	2022-11-30	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882174	2023-06-15	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882175	2022-12-26	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882176	2023-02-13	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882177	2022-12-26	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882178	2022-12-16	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882179	2023-02-06	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882180	2023-06-27	2024-02-12	South America / Brazil / Espirito Santo
EPI_ISL_18882181	2023-02-13	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882182	2023-03-09	2024-02-12	South America / Brazil / Espirito Santo
EPI_ISL_18882183	2023-03-30	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882184	2023-03-16	2024-02-12	South America / Brazil / Espirito Santo
EPI_ISL_18882185	2023-02-07	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882186	2023-05-01	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882187	2023-07-30	2024-02-12	South America / Brazil / Espirito Santo
EPI_ISL_18882188	2023-06-17	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882189	2023-05-02	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882190	2023-02-24	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882191	2023-02-06	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882192	2023-05-30	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882193	2023-04-16	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882194	2023-02-13	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882195	2023-02-03	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882196	2022-06-13	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882197	2023-04-24	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882198	2023-07-18	2024-02-12	South America / Brazil / Espirito Santo
EPI_ISL_18882199	2022-05-26	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882283	2023-02-03	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882284	2023-02-08	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882285	2023-02-02	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882286	2023-05-02	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882287	2023-05-17	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882288	2023-04-21	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882289	2023-05-08	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882290	2023-04-04	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882291	2023-04-10	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882292	2022-12-01	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882293	2023-03-31	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_18882294	2023-03-22	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882295	2023-04-12	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882296	2023-01-24	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882297	2023-04-05	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882298	2023-01-04	2024-02-12	South America / Brazil / Minas Gerais
EPI_ISL_18882299	2023-05-02	2024-02-12	South America / Brazil / Santa Catarina
EPI_ISL_19150000	2022-03-10	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150001	2022-03-10	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150002	2022-05-20	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150003	2022-03-11	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150004	2022-03-11	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150005	2022-03-11	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150006	2022-03-12	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150007	2022-03-11	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150008	2022-05-23	2024-05-20	South America / Brazil / Rio Grande do Sul / Rolante
EPI_ISL_19150009	2022-05-24	2024-05-20	South America / Brazil / Rio Grande do Sul / Sapiranga
EPI_ISL_19150010	2022-02-01	2024-05-20	South America / Brazil / Rio Grande do Sul / Rodeio Bonito
EPI_ISL_19150011	2022-02-01	2024-05-20	South America / Brazil / Rio Grande do Sul / Rodeio Bonito
EPI_ISL_19150012	2022-05-20	2024-05-20	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19150013	2022-02-01	2024-05-20	South America / Brazil / Rio Grande do Sul / Rodeio Bonito
EPI_ISL_19150014	2022-05-26	2024-05-20	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_19150015	2022-02-01	2024-05-20	South America / Brazil / Rio Grande do Sul / Rodeio Bonito
EPI_ISL_19150016	2022-05-19	2024-05-20	South America / Brazil / Rio Grande do Sul / Alvorada
EPI_ISL_19150017	2022-03-13	2024-05-20	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19150018	2022-02-03	2024-05-20	South America / Brazil / Rio Grande do Sul / Rodeio Bonito
EPI_ISL_19150019	2022-05-19	2024-05-20	South America / Brazil / Rio Grande do Sul / Rondinha
EPI_ISL_19150020	2022-05-25	2024-05-20	South America / Brazil / Rio Grande do Sul / Nova Hartz
EPI_ISL_19150021	2020-05-08	2024-05-20	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_19150022	2022-06-04	2024-05-20	South America / Brazil / Rio Grande do Sul / Rondinha
EPI_ISL_19150023	2022-03-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Cachoeira do Sul
EPI_ISL_19150024	2022-03-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150025	2022-02-03	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150026	2016-03-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150027	2021-04-14	2024-05-20	South America / Brazil / Rio Grande do Sul / Carazinho
EPI_ISL_19150028	2022-03-14	2024-05-20	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19150029	2021-04-13	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150030	2022-03-17	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150031	2021-04-13	2024-05-20	South America / Brazil / Rio Grande do Sul / Marcelino Ramos
EPI_ISL_19150032	2021-04-12	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150033	2021-04-12	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150034	2022-03-17	2024-05-20	South America / Brazil / Rio Grande do Sul / Palmeira Das Missoes
EPI_ISL_19150035	2021-04-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_19150036	2015-03-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_19150037	2021-04-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Bom Retiro do Sul
EPI_ISL_19150038	2021-04-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Bom Retiro do Sul
EPI_ISL_19150039	2021-04-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Bom Retiro do Sul
EPI_ISL_19150040	2022-03-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Novo Machado
EPI_ISL_19150041	2022-03-15	2024-05-20	South America / Brazil / Rio Grande do Sul / Novo Machado
EPI_ISL_19150042	2022-03-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Novo Machado
EPI_ISL_19150043	2022-03-17	2024-05-20	South America / Brazil / Rio Grande do Sul / Doutor Mauricio Cardoso
EPI_ISL_19150044	2021-04-15	2024-05-20	South America / Brazil / Rio Grande do Sul / Santa Cruz do Sul
EPI_ISL_19150045	2016-03-24	2024-05-20	South America / Brazil / Rio Grande do Sul / Frederico Westphalen
EPI_ISL_19150046	2021-04-19	2024-05-20	South America / Brazil / Rio Grande do Sul / Santa Cruz do Sul
EPI_ISL_19150047	2022-03-18	2024-05-20	South America / Brazil / Rio Grande do Sul / Colinas
EPI_ISL_19150048	2021-04-20	2024-05-20	South America / Brazil / Rio Grande do Sul / Carazinho
EPI_ISL_19150049	2021-04-20	2024-05-20	South America / Brazil / Rio Grande do Sul / Carazinho
EPI_ISL_19150050	2021-04-20	2024-05-20	South America / Brazil / Rio Grande do Sul / Carazinho
EPI_ISL_19150051	2021-04-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Santa Cruz do Sul
EPI_ISL_19150052	2016-03-25	2024-05-20	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19150053	2022-03-18	2024-05-20	South America / Brazil / Rio Grande do Sul / Gramado
EPI_ISL_19150054	2022-01-10	2024-05-20	South America / Brazil / Rio Grande do Sul / Gravatai
EPI_ISL_19150055	2022-03-21	2024-05-20	South America / Brazil / Rio Grande do Sul / Viamao
EPI_ISL_19150056	2021-04-16	2024-05-20	South America / Brazil / Rio Grande do Sul / Marcelino Ramos
EPI_ISL_19150057	2021-04-19	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150058	2020-06-09	2024-05-20	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_19150059	2021-04-12	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150060	2021-04-11	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150061	2021-04-14	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150062	2021-04-14	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150063	2021-03-31	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150064	2021-04-12	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150065	2021-04-10	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150066	2021-04-13	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150067	2021-04-08	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150068	2021-04-13	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19150069	2021-04-12	2024-05-20	South America / Brazil / Rio Grande do Sul / Erechim
EPI_ISL_19241050	2024-03-07	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241051	2024-03-25	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241052	2024-03-01	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241053	2024-02-23	2024-07-05	South America / Brazil / Santa Catarina / Sao Miguel Do Oeste
EPI_ISL_19241054	2024-02-22	2024-07-05	South America / Brazil / Santa Catarina / Maravilha
EPI_ISL_19241055	2024-02-19	2024-07-05	South America / Brazil / Santa Catarina / Guaruja Do Sul
EPI_ISL_19241056	2024-03-04	2024-07-05	South America / Brazil / Santa Catarina / Pinhalzinho
EPI_ISL_19241057	2024-02-28	2024-07-05	South America / Brazil / Santa Catarina / Xanxere
EPI_ISL_19241058	2024-02-21	2024-07-05	South America / Brazil / Santa Catarina / Abelardo Luz
EPI_ISL_19241059	2024-02-16	2024-07-05	South America / Brazil / Santa Catarina / Concordia
EPI_ISL_19241060	2024-03-13	2024-07-05	South America / Brazil / Santa Catarina / Capinzal
EPI_ISL_19241061	2024-02-29	2024-07-05	South America / Brazil / Santa Catarina / Videira
EPI_ISL_19241062	2024-03-13	2024-07-05	South America / Brazil / Santa Catarina / Balneario Picarras
EPI_ISL_19241063	2024-03-04	2024-07-05	South America / Brazil / Santa Catarina / Itapema
EPI_ISL_19241064	2024-03-15	2024-07-05	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_19241065	2024-03-18	2024-07-05	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_19241066	2024-02-27	2024-07-05	South America / Brazil / Santa Catarina / Dionisio Cerqueira
EPI_ISL_19241067	2024-03-19	2024-07-05	South America / Brazil / Santa Catarina / Chapeco
EPI_ISL_19241068	2024-03-20	2024-07-05	South America / Brazil / Santa Catarina / Chapeco
EPI_ISL_19241069	2024-02-22	2024-07-05	South America / Brazil / Santa Catarina / Itajai
EPI_ISL_19241070	2024-02-23	2024-07-05	South America / Brazil / Santa Catarina / Itajai
EPI_ISL_19241071	2024-02-28	2024-07-05	South America / Brazil / Santa Catarina / Itajai
EPI_ISL_19241072	2024-02-12	2024-07-05	South America / Brazil / Santa Catarina / Guaruja Do Sul
EPI_ISL_19241073	2024-02-15	2024-07-05	South America / Brazil / Santa Catarina / Guaruja Do Sul
EPI_ISL_19241074	2024-02-16	2024-07-05	South America / Brazil / Santa Catarina / Guaruja Do Sul
EPI_ISL_19241075	2024-03-12	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241076	2024-02-23	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241077	2024-02-25	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241078	2024-02-25	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241079	2024-02-26	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241080	2024-02-10	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241081	2024-03-03	2024-07-05	South America / Brazil / Santa Catarina / Itapema
EPI_ISL_19241082	2024-02-26	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241083	2024-02-27	2024-07-05	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_19241084	2024-03-01	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241085	2024-03-01	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241086	2024-03-04	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241087	2024-03-04	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241088	2024-03-22	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241089	2024-03-22	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241090	2024-02-25	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241091	2024-02-15	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241092	2024-03-14	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241093	2024-03-25	2024-07-05	South America / Brazil / Santa Catarina / Balneario Camboriu
EPI_ISL_19241094	2024-03-18	2024-07-05	South America / Brazil / Santa Catarina / Chapeco
EPI_ISL_19241095	2024-03-24	2024-07-05	South America / Brazil / Santa Catarina / Garuva
EPI_ISL_19241096	2024-03-25	2024-07-05	South America / Brazil / Santa Catarina / Navegantes
EPI_ISL_19241097	2024-03-25	2024-07-05	South America / Brazil / Santa Catarina / Navegantes
EPI_ISL_19241098	2024-03-26	2024-07-05	South America / Brazil / Santa Catarina / Navegantes
EPI_ISL_19241099	2024-03-15	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241100	2024-03-30	2024-07-05	South America / Brazil / Santa Catarina / Jaragua do Sul
EPI_ISL_19241101	2024-03-06	2024-07-05	South America / Brazil / Santa Catarina / Balneario Picarras
EPI_ISL_19241102	2024-03-07	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241103	2024-02-23	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241104	2024-03-07	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241105	2024-03-12	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241106	2024-03-10	2024-07-05	South America / Brazil / Santa Catarina / Blumenau
EPI_ISL_19241107	2024-03-25	2024-07-05	South America / Brazil / Santa Catarina / Brusque
EPI_ISL_19241108	2024-03-11	2024-07-05	South America / Brazil / Santa Catarina / Itajai
EPI_ISL_19241109	2024-02-22	2024-07-05	South America / Brazil / Santa Catarina / Tubarao
EPI_ISL_19241110	2024-02-24	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241111	2024-03-04	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241112	2024-03-19	2024-07-05	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_19241113	2024-03-11	2024-07-05	South America / Brazil / Santa Catarina / Joinville
